datetimes,pressure_level,velocity,direction,cnr,w,range,times
2019-11-13 08:00:00,9894.0,,,-30.0,,225,2019-11-13T08:00:00
2019-11-13 08:10:00,9895.0,,,-30.0,,225,2019-11-13T08:10:00
2019-11-13 08:20:00,9894.0,,,-30.0,,225,2019-11-13T08:20:00
2019-11-13 08:30:00,9895.0,,,-30.0,,225,2019-11-13T08:30:00
2019-11-13 08:40:00,9897.0,,,-30.0,,225,2019-11-13T08:40:00
2019-11-13 08:50:00,9897.0,,,-31.0,,225,2019-11-13T08:50:00
2019-11-13 09:00:00,9896.0,,,-30.0,,225,2019-11-13T09:00:00
2019-11-13 09:10:00,9900.0,,,-30.0,,225,2019-11-13T09:10:00
2019-11-13 09:20:00,9900.0,,,-30.0,,225,2019-11-13T09:20:00
2019-11-13 09:30:00,9903.0,,,-30.0,,225,2019-11-13T09:30:00
2019-11-13 09:40:00,9904.0,,,-30.0,,225,2019-11-13T09:40:00
2019-11-13 09:50:00,9906.0,,,-30.0,,225,2019-11-13T09:50:00
2019-11-13 10:00:00,9908.0,,,-30.0,,225,2019-11-13T10:00:00
2019-11-13 10:10:00,9908.0,,,-30.0,,225,2019-11-13T10:10:00
2019-11-13 10:20:00,9909.0,,,-30.0,,225,2019-11-13T10:20:00
2019-11-13 10:30:00,9910.0,,,-30.0,,225,2019-11-13T10:30:00
2019-11-13 10:40:00,9909.0,,,-30.0,,225,2019-11-13T10:40:00
2019-11-13 10:50:00,9911.0,,,-30.0,,225,2019-11-13T10:50:00
2019-11-13 11:00:00,9913.0,,,-30.0,,225,2019-11-13T11:00:00
2019-11-13 11:10:00,9914.0,,,-30.0,,225,2019-11-13T11:10:00
2019-11-13 11:20:00,9914.0,,,-30.0,,225,2019-11-13T11:20:00
2019-11-13 11:30:00,9917.0,,,-30.0,,225,2019-11-13T11:30:00
2019-11-13 11:40:00,9917.0,,,-30.0,,225,2019-11-13T11:40:00
2019-11-13 11:50:00,9917.0,,,-31.0,,225,2019-11-13T11:50:00
2019-11-13 12:00:00,9922.0,,,-30.0,,225,2019-11-13T12:00:00
2019-11-13 12:10:00,9922.0,,,-30.0,,225,2019-11-13T12:10:00
2019-11-13 12:20:00,9924.0,,,-31.0,,225,2019-11-13T12:20:00
2019-11-13 12:30:00,9926.0,,,-30.0,,225,2019-11-13T12:30:00
2019-11-13 12:40:00,9927.0,,,-31.0,,225,2019-11-13T12:40:00
2019-11-13 12:50:00,9931.0,,,-30.0,,225,2019-11-13T12:50:00
2019-11-13 13:00:00,9933.0,,,-30.0,,225,2019-11-13T13:00:00
2019-11-13 13:10:00,9934.0,,,-30.0,,225,2019-11-13T13:10:00
2019-11-13 13:20:00,9935.0,,,-30.0,,225,2019-11-13T13:20:00
2019-11-13 13:30:00,9937.0,,,-31.0,,225,2019-11-13T13:30:00
2019-11-13 13:40:00,9936.0,,,-30.0,,225,2019-11-13T13:40:00
2019-11-13 13:50:00,9938.0,,,-30.0,,225,2019-11-13T13:50:00
2019-11-13 00:00:00,9825.0,31.400000000000002,296.0,-26.0,0.0,250,2019-11-13T00:00:00
2019-11-13 00:10:00,9828.0,25.400000000000002,297.0,-26.0,0.5,250,2019-11-13T00:10:00
2019-11-13 00:20:00,9828.0,24.1,291.0,-26.0,0.6000000000000001,250,2019-11-13T00:20:00
2019-11-13 00:30:00,9831.0,,,-27.0,,250,2019-11-13T00:30:00
2019-11-13 00:40:00,9831.0,,,-28.0,,250,2019-11-13T00:40:00
2019-11-13 00:50:00,9831.0,,,-29.0,,250,2019-11-13T00:50:00
2019-11-13 01:00:00,9832.0,,,-29.0,,250,2019-11-13T01:00:00
2019-11-13 01:10:00,9832.0,130.6,192.0,-23.0,-0.4,250,2019-11-13T01:10:00
2019-11-13 01:20:00,9834.0,69.8,204.0,-23.0,-0.5,250,2019-11-13T01:20:00
2019-11-13 01:30:00,9835.0,111.30000000000001,194.0,-25.0,0.6000000000000001,250,2019-11-13T01:30:00
2019-11-13 01:40:00,9840.0,40.0,226.0,-25.0,-2.4000000000000004,250,2019-11-13T01:40:00
2019-11-13 01:50:00,9839.0,75.4,205.0,-25.0,-2.9000000000000004,250,2019-11-13T01:50:00
2019-11-13 02:00:00,9839.0,138.0,193.0,-23.0,-0.4,250,2019-11-13T02:00:00
2019-11-13 02:10:00,9840.0,135.6,193.0,-22.0,-0.7000000000000001,250,2019-11-13T02:10:00
2019-11-13 02:20:00,9842.0,,,-27.0,,250,2019-11-13T02:20:00
2019-11-13 02:30:00,9843.0,77.30000000000001,201.0,-25.0,0.0,250,2019-11-13T02:30:00
2019-11-13 02:40:00,9867.0,34.2,298.0,-26.0,-0.1,250,2019-11-13T02:40:00
2019-11-13 02:50:00,9844.0,38.900000000000006,233.0,-26.0,-1.4000000000000001,250,2019-11-13T02:50:00
2019-11-13 03:00:00,9846.0,55.400000000000006,211.0,-26.0,-3.4000000000000004,250,2019-11-13T03:00:00
2019-11-13 03:10:00,9847.0,35.800000000000004,275.0,-27.0,0.2,250,2019-11-13T03:10:00
2019-11-13 03:20:00,9847.0,,,-28.0,,250,2019-11-13T03:20:00
2019-11-13 03:30:00,9849.0,,,-29.0,,250,2019-11-13T03:30:00
2019-11-13 03:40:00,9848.0,,,-29.0,,250,2019-11-13T03:40:00
2019-11-13 03:50:00,9848.0,,,-29.0,,250,2019-11-13T03:50:00
2019-11-13 04:00:00,9850.0,,,-29.0,,250,2019-11-13T04:00:00
2019-11-13 04:10:00,9850.0,,,-30.0,,250,2019-11-13T04:10:00
2019-11-13 04:20:00,9851.0,,,-30.0,,250,2019-11-13T04:20:00
2019-11-13 04:30:00,9853.0,,,-30.0,,250,2019-11-13T04:30:00
2019-11-13 04:40:00,9851.0,,,-30.0,,250,2019-11-13T04:40:00
2019-11-13 04:50:00,9853.0,,,-30.0,,250,2019-11-13T04:50:00
2019-11-13 05:00:00,9854.0,,,-30.0,,250,2019-11-13T05:00:00
2019-11-13 05:10:00,9854.0,,,-30.0,,250,2019-11-13T05:10:00
2019-11-13 05:20:00,9856.0,,,-30.0,,250,2019-11-13T05:20:00
2019-11-13 05:30:00,9858.0,,,-30.0,,250,2019-11-13T05:30:00
2019-11-13 05:40:00,9857.0,,,-30.0,,250,2019-11-13T05:40:00
2019-11-13 05:50:00,9854.0,,,-30.0,,250,2019-11-13T05:50:00
2019-11-13 06:00:00,9853.0,,,-30.0,,250,2019-11-13T06:00:00
2019-11-13 06:10:00,9852.0,,,-30.0,,250,2019-11-13T06:10:00
2019-11-13 06:20:00,9854.0,,,-30.0,,250,2019-11-13T06:20:00
2019-11-13 06:30:00,9857.0,,,-30.0,,250,2019-11-13T06:30:00
2019-11-13 06:40:00,9855.0,,,-30.0,,250,2019-11-13T06:40:00
2019-11-13 06:50:00,9856.0,,,-30.0,,250,2019-11-13T06:50:00
2019-11-13 07:00:00,9857.0,,,-30.0,,250,2019-11-13T07:00:00
2019-11-13 07:10:00,9858.0,,,-30.0,,250,2019-11-13T07:10:00
2019-11-13 07:20:00,9859.0,,,-30.0,,250,2019-11-13T07:20:00
2019-11-13 07:30:00,9861.0,,,-30.0,,250,2019-11-13T07:30:00
2019-11-13 07:40:00,9863.0,,,-30.0,,250,2019-11-13T07:40:00
2019-11-13 07:50:00,9863.0,,,-30.0,,250,2019-11-13T07:50:00
2019-11-13 08:00:00,9863.0,,,-30.0,,250,2019-11-13T08:00:00
2019-11-13 08:10:00,9863.0,,,-30.0,,250,2019-11-13T08:10:00
2019-11-13 08:20:00,9863.0,,,-30.0,,250,2019-11-13T08:20:00
2019-11-13 08:30:00,9863.0,,,-30.0,,250,2019-11-13T08:30:00
2019-11-13 08:40:00,9865.0,,,-30.0,,250,2019-11-13T08:40:00
2019-11-13 08:50:00,9866.0,,,-30.0,,250,2019-11-13T08:50:00
2019-11-13 09:00:00,9864.0,,,-30.0,,250,2019-11-13T09:00:00
2019-11-13 09:10:00,9869.0,,,-30.0,,250,2019-11-13T09:10:00
2019-11-13 09:20:00,9869.0,,,-30.0,,250,2019-11-13T09:20:00
2019-11-13 09:30:00,9872.0,,,-30.0,,250,2019-11-13T09:30:00
2019-11-13 09:40:00,9872.0,,,-30.0,,250,2019-11-13T09:40:00
2019-11-13 09:50:00,9875.0,,,-30.0,,250,2019-11-13T09:50:00
2019-11-13 10:00:00,9876.0,,,-30.0,,250,2019-11-13T10:00:00
2019-11-13 10:10:00,9876.0,,,-30.0,,250,2019-11-13T10:10:00
2019-11-13 10:20:00,9877.0,,,-30.0,,250,2019-11-13T10:20:00
2019-11-13 10:30:00,9878.0,,,-30.0,,250,2019-11-13T10:30:00
2019-11-13 10:40:00,9878.0,,,-30.0,,250,2019-11-13T10:40:00
2019-11-13 10:50:00,9879.0,,,-30.0,,250,2019-11-13T10:50:00
2019-11-13 11:00:00,9881.0,,,-30.0,,250,2019-11-13T11:00:00
2019-11-13 11:10:00,9882.0,,,-30.0,,250,2019-11-13T11:10:00
2019-11-13 11:20:00,9883.0,,,-30.0,,250,2019-11-13T11:20:00
2019-11-13 11:30:00,9886.0,,,-30.0,,250,2019-11-13T11:30:00
2019-11-13 11:40:00,9886.0,,,-30.0,,250,2019-11-13T11:40:00
2019-11-13 11:50:00,9885.0,,,-30.0,,250,2019-11-13T11:50:00
2019-11-13 12:00:00,9890.0,,,-30.0,,250,2019-11-13T12:00:00
2019-11-13 12:10:00,9890.0,,,-30.0,,250,2019-11-13T12:10:00
2019-11-13 12:20:00,9893.0,,,-30.0,,250,2019-11-13T12:20:00
2019-11-13 12:30:00,9895.0,,,-30.0,,250,2019-11-13T12:30:00
2019-11-13 12:40:00,9896.0,,,-31.0,,250,2019-11-13T12:40:00
2019-11-13 12:50:00,9900.0,,,-30.0,,250,2019-11-13T12:50:00
2019-11-13 13:00:00,9901.0,,,-30.0,,250,2019-11-13T13:00:00
2019-11-13 13:10:00,9902.0,,,-31.0,,250,2019-11-13T13:10:00
2019-11-13 13:20:00,9903.0,,,-30.0,,250,2019-11-13T13:20:00
2019-11-13 13:30:00,9905.0,,,-31.0,,250,2019-11-13T13:30:00
2019-11-13 13:40:00,9904.0,,,-31.0,,250,2019-11-13T13:40:00
2019-11-13 13:50:00,9906.0,,,-30.0,,250,2019-11-13T13:50:00
2019-11-13 00:00:00,9794.0,31.900000000000002,292.0,-26.0,0.0,275,2019-11-13T00:00:00
2019-11-13 00:10:00,9797.0,26.700000000000003,297.0,-26.0,0.5,275,2019-11-13T00:10:00
2019-11-13 00:20:00,9797.0,24.6,295.0,-26.0,0.7000000000000001,275,2019-11-13T00:20:00
2019-11-13 00:30:00,9800.0,,,-27.0,,275,2019-11-13T00:30:00
2019-11-13 00:40:00,9800.0,,,-28.0,,275,2019-11-13T00:40:00
2019-11-13 00:50:00,9800.0,,,-29.0,,275,2019-11-13T00:50:00
2019-11-13 01:00:00,9801.0,,,-29.0,,275,2019-11-13T01:00:00
2019-11-13 01:10:00,9801.0,,,-24.0,,275,2019-11-13T01:10:00
2019-11-13 01:20:00,9803.0,75.9,202.0,-24.0,-0.5,275,2019-11-13T01:20:00
2019-11-13 01:30:00,9804.0,112.60000000000001,194.0,-25.0,-1.7000000000000002,275,2019-11-13T01:30:00
2019-11-13 01:40:00,9809.0,38.1,217.0,-25.0,-3.0,275,2019-11-13T01:40:00
2019-11-13 01:50:00,9808.0,89.0,201.0,-25.0,-3.1,275,2019-11-13T01:50:00
2019-11-13 02:00:00,9808.0,134.1,194.0,-24.0,-0.30000000000000004,275,2019-11-13T02:00:00
2019-11-13 02:10:00,9809.0,126.60000000000001,194.0,-22.0,-1.2000000000000002,275,2019-11-13T02:10:00
2019-11-13 02:20:00,9810.0,64.9,205.0,-27.0,3.3000000000000003,275,2019-11-13T02:20:00
2019-11-13 02:30:00,9812.0,80.10000000000001,201.0,-25.0,0.4,275,2019-11-13T02:30:00
2019-11-13 02:40:00,9835.0,37.4,290.0,-26.0,-0.30000000000000004,275,2019-11-13T02:40:00
2019-11-13 02:50:00,9813.0,32.2,235.0,-26.0,-1.7000000000000002,275,2019-11-13T02:50:00
2019-11-13 03:00:00,9814.0,33.1,236.0,-26.0,-1.7000000000000002,275,2019-11-13T03:00:00
2019-11-13 03:10:00,9816.0,34.4,283.0,-27.0,-0.2,275,2019-11-13T03:10:00
2019-11-13 03:20:00,9816.0,,,-28.0,,275,2019-11-13T03:20:00
2019-11-13 03:30:00,9818.0,,,-29.0,,275,2019-11-13T03:30:00
2019-11-13 03:40:00,9816.0,,,-29.0,,275,2019-11-13T03:40:00
2019-11-13 03:50:00,9817.0,,,-29.0,,275,2019-11-13T03:50:00
2019-11-13 04:00:00,9818.0,,,-29.0,,275,2019-11-13T04:00:00
2019-11-13 04:10:00,9819.0,,,-30.0,,275,2019-11-13T04:10:00
2019-11-13 04:20:00,9820.0,,,-30.0,,275,2019-11-13T04:20:00
2019-11-13 04:30:00,9821.0,,,-30.0,,275,2019-11-13T04:30:00
2019-11-13 04:40:00,9820.0,,,-30.0,,275,2019-11-13T04:40:00
2019-11-13 04:50:00,9822.0,,,-30.0,,275,2019-11-13T04:50:00
2019-11-13 05:00:00,9823.0,,,-30.0,,275,2019-11-13T05:00:00
2019-11-13 05:10:00,9822.0,,,-29.0,,275,2019-11-13T05:10:00
2019-11-13 05:20:00,9825.0,,,-29.0,,275,2019-11-13T05:20:00
2019-11-13 05:30:00,9827.0,,,-30.0,,275,2019-11-13T05:30:00
2019-11-13 05:40:00,9826.0,,,-29.0,,275,2019-11-13T05:40:00
2019-11-13 05:50:00,9822.0,,,-30.0,,275,2019-11-13T05:50:00
2019-11-13 06:00:00,9822.0,,,-30.0,,275,2019-11-13T06:00:00
2019-11-13 06:10:00,9820.0,,,-30.0,,275,2019-11-13T06:10:00
2019-11-13 06:20:00,9822.0,,,-30.0,,275,2019-11-13T06:20:00
2019-11-13 06:30:00,9825.0,,,-30.0,,275,2019-11-13T06:30:00
2019-11-13 06:40:00,9824.0,,,-30.0,,275,2019-11-13T06:40:00
2019-11-13 06:50:00,9825.0,,,-30.0,,275,2019-11-13T06:50:00
2019-11-13 07:00:00,9826.0,,,-30.0,,275,2019-11-13T07:00:00
2019-11-13 07:10:00,9827.0,,,-30.0,,275,2019-11-13T07:10:00
2019-11-13 07:20:00,9828.0,,,-30.0,,275,2019-11-13T07:20:00
2019-11-13 07:30:00,9829.0,,,-30.0,,275,2019-11-13T07:30:00
2019-11-13 07:40:00,9831.0,,,-30.0,,275,2019-11-13T07:40:00
2019-11-13 07:50:00,9832.0,,,-30.0,,275,2019-11-13T07:50:00
2019-11-13 08:00:00,9831.0,,,-30.0,,275,2019-11-13T08:00:00
2019-11-13 08:10:00,9831.0,,,-30.0,,275,2019-11-13T08:10:00
2019-11-13 08:20:00,9831.0,,,-30.0,,275,2019-11-13T08:20:00
2019-11-13 08:30:00,9832.0,,,-30.0,,275,2019-11-13T08:30:00
2019-11-13 08:40:00,9834.0,,,-30.0,,275,2019-11-13T08:40:00
2019-11-13 08:50:00,9834.0,,,-30.0,,275,2019-11-13T08:50:00
2019-11-13 09:00:00,9833.0,,,-30.0,,275,2019-11-13T09:00:00
2019-11-13 09:10:00,9837.0,,,-30.0,,275,2019-11-13T09:10:00
2019-11-13 09:20:00,9837.0,,,-30.0,,275,2019-11-13T09:20:00
2019-11-13 09:30:00,9840.0,,,-30.0,,275,2019-11-13T09:30:00
2019-11-13 09:40:00,9841.0,,,-30.0,,275,2019-11-13T09:40:00
2019-11-13 09:50:00,9843.0,,,-30.0,,275,2019-11-13T09:50:00
2019-11-13 10:00:00,9844.0,,,-30.0,,275,2019-11-13T10:00:00
2019-11-13 10:10:00,9845.0,,,-30.0,,275,2019-11-13T10:10:00
2019-11-13 10:20:00,9846.0,,,-30.0,,275,2019-11-13T10:20:00
2019-11-13 10:30:00,9847.0,,,-30.0,,275,2019-11-13T10:30:00
2019-11-13 10:40:00,9846.0,,,-30.0,,275,2019-11-13T10:40:00
2019-11-13 10:50:00,9848.0,,,-30.0,,275,2019-11-13T10:50:00
2019-11-13 11:00:00,9850.0,,,-30.0,,275,2019-11-13T11:00:00
2019-11-13 11:10:00,9850.0,,,-30.0,,275,2019-11-13T11:10:00
2019-11-13 11:20:00,9851.0,,,-30.0,,275,2019-11-13T11:20:00
2019-11-13 11:30:00,9854.0,,,-30.0,,275,2019-11-13T11:30:00
2019-11-13 11:40:00,9854.0,,,-30.0,,275,2019-11-13T11:40:00
2019-11-13 11:50:00,9853.0,,,-30.0,,275,2019-11-13T11:50:00
2019-11-13 12:00:00,9858.0,,,-30.0,,275,2019-11-13T12:00:00
2019-11-13 12:10:00,9858.0,,,-30.0,,275,2019-11-13T12:10:00
2019-11-13 12:20:00,9861.0,,,-30.0,,275,2019-11-13T12:20:00
2019-11-13 12:30:00,9863.0,,,-30.0,,275,2019-11-13T12:30:00
2019-11-13 12:40:00,9864.0,,,-30.0,,275,2019-11-13T12:40:00
2019-11-13 12:50:00,9868.0,,,-30.0,,275,2019-11-13T12:50:00
2019-11-13 13:00:00,9869.0,,,-30.0,,275,2019-11-13T13:00:00
2019-11-13 13:10:00,9871.0,,,-30.0,,275,2019-11-13T13:10:00
2019-11-13 13:20:00,9872.0,,,-30.0,,275,2019-11-13T13:20:00
2019-11-13 13:30:00,9873.0,,,-30.0,,275,2019-11-13T13:30:00
2019-11-13 13:40:00,9873.0,,,-30.0,,275,2019-11-13T13:40:00
2019-11-13 13:50:00,9874.0,,,-30.0,,275,2019-11-13T13:50:00
2019-11-13 00:00:00,9763.0,32.9,298.0,-26.0,0.0,300,2019-11-13T00:00:00
2019-11-13 00:10:00,9766.0,28.200000000000003,300.0,-26.0,0.5,300,2019-11-13T00:10:00
2019-11-13 00:20:00,9766.0,27.6,290.0,-26.0,0.6000000000000001,300,2019-11-13T00:20:00
2019-11-13 00:30:00,9769.0,,,-27.0,,300,2019-11-13T00:30:00
2019-11-13 00:40:00,9769.0,,,-28.0,,300,2019-11-13T00:40:00
2019-11-13 00:50:00,9769.0,,,-28.0,,300,2019-11-13T00:50:00
2019-11-13 01:00:00,9770.0,,,-29.0,,300,2019-11-13T01:00:00
2019-11-13 01:10:00,9770.0,,,-25.0,,300,2019-11-13T01:10:00
2019-11-13 01:20:00,9772.0,68.9,204.0,-24.0,-0.1,300,2019-11-13T01:20:00
2019-11-13 01:30:00,9773.0,86.5,198.0,-25.0,-1.9000000000000001,300,2019-11-13T01:30:00
2019-11-13 01:40:00,9777.0,28.700000000000003,261.0,-25.0,-1.2000000000000002,300,2019-11-13T01:40:00
2019-11-13 01:50:00,9777.0,73.10000000000001,205.0,-23.0,-1.5,300,2019-11-13T01:50:00
2019-11-13 02:00:00,9777.0,128.9,193.0,-24.0,-0.9,300,2019-11-13T02:00:00
2019-11-13 02:10:00,9778.0,132.70000000000002,193.0,-22.0,-1.0,300,2019-11-13T02:10:00
2019-11-13 02:20:00,9779.0,29.900000000000002,287.0,-27.0,-0.30000000000000004,300,2019-11-13T02:20:00
2019-11-13 02:30:00,9780.0,88.0,199.0,-24.0,0.0,300,2019-11-13T02:30:00
2019-11-13 02:40:00,9804.0,60.6,210.0,-25.0,-3.6,300,2019-11-13T02:40:00
2019-11-13 02:50:00,9782.0,51.2,214.0,-25.0,-2.0,300,2019-11-13T02:50:00
2019-11-13 03:00:00,9783.0,35.6,235.0,-25.0,-1.9000000000000001,300,2019-11-13T03:00:00
2019-11-13 03:10:00,9785.0,32.300000000000004,289.0,-26.0,-0.2,300,2019-11-13T03:10:00
2019-11-13 03:20:00,9785.0,,,-28.0,,300,2019-11-13T03:20:00
2019-11-13 03:30:00,9787.0,,,-29.0,,300,2019-11-13T03:30:00
2019-11-13 03:40:00,9785.0,,,-29.0,,300,2019-11-13T03:40:00
2019-11-13 03:50:00,9786.0,,,-29.0,,300,2019-11-13T03:50:00
2019-11-13 04:00:00,9787.0,,,-29.0,,300,2019-11-13T04:00:00
2019-11-13 04:10:00,9787.0,,,-30.0,,300,2019-11-13T04:10:00
2019-11-13 04:20:00,9788.0,,,-29.0,,300,2019-11-13T04:20:00
2019-11-13 04:30:00,9790.0,,,-30.0,,300,2019-11-13T04:30:00
2019-11-13 04:40:00,9788.0,,,-30.0,,300,2019-11-13T04:40:00
2019-11-13 04:50:00,9791.0,,,-29.0,,300,2019-11-13T04:50:00
2019-11-13 05:00:00,9792.0,,,-30.0,,300,2019-11-13T05:00:00
2019-11-13 05:10:00,9791.0,,,-29.0,,300,2019-11-13T05:10:00
2019-11-13 05:20:00,9793.0,,,-29.0,,300,2019-11-13T05:20:00
