datetimes,temperature,dew_point,relative_humidity,liquid,range,times
2019-11-13 08:20:00,-6.1000000000000005,-17.1,41.0,0.001,300,2019-11-13T08:20:00
2019-11-13 08:20:00,-6.6000000000000005,-17.400000000000002,42.0,0.001,350,2019-11-13T08:20:00
2019-11-13 08:20:00,-7.2,-17.7,42.0,0.001,400,2019-11-13T08:20:00
2019-11-13 08:20:00,-7.800000000000001,-18.0,43.0,0.001,450,2019-11-13T08:20:00
2019-11-13 08:20:00,-8.3,-18.2,44.0,0.001,500,2019-11-13T08:20:00
2019-11-13 08:20:00,-9.200000000000001,-18.7,45.0,0.001,600,2019-11-13T08:20:00
2019-11-13 08:20:00,-10.200000000000001,-19.200000000000003,47.0,0.001,700,2019-11-13T08:20:00
2019-11-13 08:20:00,-11.200000000000001,-19.900000000000002,48.0,0.001,800,2019-11-13T08:20:00
2019-11-13 08:20:00,-12.5,-20.5,51.0,0.001,900,2019-11-13T08:20:00
2019-11-13 08:20:00,-13.600000000000001,-21.0,53.0,0.001,1000,2019-11-13T08:20:00
2019-11-13 08:20:00,-14.600000000000001,-21.900000000000002,54.0,0.001,1100,2019-11-13T08:20:00
2019-11-13 08:20:00,-15.600000000000001,-22.900000000000002,53.0,0.01,1200,2019-11-13T08:20:00
2019-11-13 08:20:00,-16.5,-24.200000000000003,51.0,0.018000000000000002,1300,2019-11-13T08:20:00
2019-11-13 08:20:00,-17.400000000000002,-25.200000000000003,50.0,0.029,1400,2019-11-13T08:20:00
2019-11-13 08:20:00,-18.0,-26.3,48.0,0.021,1500,2019-11-13T08:20:00
2019-11-13 08:20:00,-18.400000000000002,-27.200000000000003,46.0,0.001,1600,2019-11-13T08:20:00
2019-11-13 08:20:00,-18.8,-27.700000000000003,45.0,0.011,1700,2019-11-13T08:20:00
2019-11-13 08:20:00,-19.1,-28.400000000000002,43.0,0.001,1800,2019-11-13T08:20:00
2019-11-13 08:20:00,-19.400000000000002,-29.0,42.0,0.001,1900,2019-11-13T08:20:00
2019-11-13 08:20:00,-19.8,-29.6,41.0,0.001,2000,2019-11-13T08:20:00
2019-11-13 08:20:00,-20.3,-31.0,38.0,0.001,2250,2019-11-13T08:20:00
2019-11-13 08:20:00,-21.200000000000003,-31.8,37.0,0.001,2500,2019-11-13T08:20:00
2019-11-13 08:20:00,-22.3,-32.800000000000004,37.0,0.001,2750,2019-11-13T08:20:00
2019-11-13 08:20:00,-23.5,-34.800000000000004,34.0,0.001,3000,2019-11-13T08:20:00
2019-11-13 08:20:00,-24.6,-36.0,34.0,0.001,3250,2019-11-13T08:20:00
2019-11-13 08:20:00,-25.900000000000002,-37.4,33.0,0.001,3500,2019-11-13T08:20:00
2019-11-13 08:20:00,-26.900000000000002,-38.800000000000004,31.0,0.001,3750,2019-11-13T08:20:00
2019-11-13 08:20:00,-28.200000000000003,-40.0,31.0,0.001,4000,2019-11-13T08:20:00
2019-11-13 08:20:00,-29.6,-41.5,30.0,0.001,4250,2019-11-13T08:20:00
2019-11-13 08:20:00,-30.700000000000003,-43.300000000000004,28.0,0.001,4500,2019-11-13T08:20:00
2019-11-13 08:20:00,-31.900000000000002,-45.0,26.0,0.001,4750,2019-11-13T08:20:00
2019-11-13 08:20:00,-33.1,-46.0,26.0,0.001,5000,2019-11-13T08:20:00
2019-11-13 08:20:00,-34.4,-47.300000000000004,25.0,0.011,5250,2019-11-13T08:20:00
2019-11-13 08:20:00,-35.7,-49.0,24.0,0.001,5500,2019-11-13T08:20:00
2019-11-13 08:20:00,-36.9,-50.400000000000006,23.0,0.001,5750,2019-11-13T08:20:00
2019-11-13 08:20:00,-38.2,-51.900000000000006,22.0,0.001,6000,2019-11-13T08:20:00
2019-11-13 08:20:00,-39.300000000000004,-53.800000000000004,20.0,0.001,6250,2019-11-13T08:20:00
2019-11-13 08:20:00,-40.400000000000006,-55.5,18.0,0.014,6500,2019-11-13T08:20:00
2019-11-13 08:20:00,-41.6,-56.5,18.0,0.001,6750,2019-11-13T08:20:00
2019-11-13 08:20:00,-42.6,-58.0,16.0,0.001,7000,2019-11-13T08:20:00
2019-11-13 08:20:00,-43.7,-59.900000000000006,15.0,0.001,7250,2019-11-13T08:20:00
2019-11-13 08:20:00,-44.800000000000004,-61.6,13.0,0.001,7500,2019-11-13T08:20:00
2019-11-13 08:20:00,-45.5,-63.2,11.0,0.001,7750,2019-11-13T08:20:00
2019-11-13 08:20:00,-46.400000000000006,-64.8,10.0,0.001,8000,2019-11-13T08:20:00
2019-11-13 08:20:00,-47.2,-65.60000000000001,10.0,0.001,8250,2019-11-13T08:20:00
2019-11-13 08:20:00,-47.800000000000004,-66.9,9.0,0.001,8500,2019-11-13T08:20:00
2019-11-13 08:20:00,-48.0,-67.5,8.0,0.001,8750,2019-11-13T08:20:00
2019-11-13 08:20:00,-47.900000000000006,-68.60000000000001,7.0,0.001,9000,2019-11-13T08:20:00
2019-11-13 08:20:00,-47.6,-69.3,6.0,0.001,9250,2019-11-13T08:20:00
2019-11-13 08:20:00,-47.1,-70.4,5.0,0.001,9500,2019-11-13T08:20:00
2019-11-13 08:20:00,-46.900000000000006,-72.5,3.0,0.001,9750,2019-11-13T08:20:00
2019-11-13 08:20:00,-46.6,-73.10000000000001,3.0,0.001,10000,2019-11-13T08:20:00
2019-11-13 08:30:00,-5.0,-14.4,47.0,0.001,0,2019-11-13T08:30:00
2019-11-13 08:30:00,-5.1000000000000005,-17.2,38.0,0.001,50,2019-11-13T08:30:00
2019-11-13 08:30:00,-5.0,-17.5,37.0,0.001,100,2019-11-13T08:30:00
2019-11-13 08:30:00,-5.2,-17.5,37.0,0.001,150,2019-11-13T08:30:00
2019-11-13 08:30:00,-5.5,-17.5,38.0,0.001,200,2019-11-13T08:30:00
2019-11-13 08:30:00,-5.9,-17.5,39.0,0.001,250,2019-11-13T08:30:00
2019-11-13 08:30:00,-6.300000000000001,-17.5,40.0,0.001,300,2019-11-13T08:30:00
2019-11-13 08:30:00,-6.800000000000001,-17.900000000000002,41.0,0.001,350,2019-11-13T08:30:00
2019-11-13 08:30:00,-7.300000000000001,-18.2,41.0,0.001,400,2019-11-13T08:30:00
2019-11-13 08:30:00,-7.9,-18.400000000000002,42.0,0.001,450,2019-11-13T08:30:00
2019-11-13 08:30:00,-8.3,-18.7,43.0,0.001,500,2019-11-13T08:30:00
2019-11-13 08:30:00,-9.3,-19.200000000000003,44.0,0.001,600,2019-11-13T08:30:00
2019-11-13 08:30:00,-10.200000000000001,-19.6,46.0,0.001,700,2019-11-13T08:30:00
2019-11-13 08:30:00,-11.200000000000001,-20.200000000000003,47.0,0.001,800,2019-11-13T08:30:00
2019-11-13 08:30:00,-12.4,-20.700000000000003,49.0,0.001,900,2019-11-13T08:30:00
2019-11-13 08:30:00,-13.4,-21.200000000000003,52.0,0.001,1000,2019-11-13T08:30:00
2019-11-13 08:30:00,-14.4,-22.1,52.0,0.001,1100,2019-11-13T08:30:00
2019-11-13 08:30:00,-15.3,-23.0,51.0,0.01,1200,2019-11-13T08:30:00
2019-11-13 08:30:00,-16.1,-24.200000000000003,49.0,0.018000000000000002,1300,2019-11-13T08:30:00
2019-11-13 08:30:00,-16.900000000000002,-25.200000000000003,48.0,0.029,1400,2019-11-13T08:30:00
2019-11-13 08:30:00,-17.5,-26.3,46.0,0.021,1500,2019-11-13T08:30:00
2019-11-13 08:30:00,-17.900000000000002,-27.1,44.0,0.001,1600,2019-11-13T08:30:00
2019-11-13 08:30:00,-18.3,-27.6,44.0,0.008,1700,2019-11-13T08:30:00
2019-11-13 08:30:00,-18.6,-28.3,42.0,0.001,1800,2019-11-13T08:30:00
2019-11-13 08:30:00,-18.900000000000002,-28.8,41.0,0.001,1900,2019-11-13T08:30:00
2019-11-13 08:30:00,-19.200000000000003,-29.400000000000002,40.0,0.001,2000,2019-11-13T08:30:00
2019-11-13 08:30:00,-19.700000000000003,-30.700000000000003,37.0,0.001,2250,2019-11-13T08:30:00
2019-11-13 08:30:00,-20.6,-31.400000000000002,37.0,0.001,2500,2019-11-13T08:30:00
2019-11-13 08:30:00,-21.6,-32.4,37.0,0.001,2750,2019-11-13T08:30:00
2019-11-13 08:30:00,-22.900000000000002,-34.300000000000004,34.0,0.001,3000,2019-11-13T08:30:00
2019-11-13 08:30:00,-24.0,-35.5,33.0,0.001,3250,2019-11-13T08:30:00
2019-11-13 08:30:00,-25.200000000000003,-36.9,32.0,0.001,3500,2019-11-13T08:30:00
2019-11-13 08:30:00,-26.3,-38.400000000000006,31.0,0.001,3750,2019-11-13T08:30:00
2019-11-13 08:30:00,-27.5,-39.7,30.0,0.001,4000,2019-11-13T08:30:00
2019-11-13 08:30:00,-29.0,-41.0,30.0,0.001,4250,2019-11-13T08:30:00
2019-11-13 08:30:00,-30.1,-42.800000000000004,28.0,0.001,4500,2019-11-13T08:30:00
2019-11-13 08:30:00,-31.3,-44.5,26.0,0.001,4750,2019-11-13T08:30:00
2019-11-13 08:30:00,-32.5,-45.5,26.0,0.001,5000,2019-11-13T08:30:00
2019-11-13 08:30:00,-33.800000000000004,-46.900000000000006,25.0,0.012,5250,2019-11-13T08:30:00
2019-11-13 08:30:00,-35.1,-48.5,24.0,0.001,5500,2019-11-13T08:30:00
2019-11-13 08:30:00,-36.4,-49.900000000000006,23.0,0.001,5750,2019-11-13T08:30:00
2019-11-13 08:30:00,-37.7,-51.5,22.0,0.001,6000,2019-11-13T08:30:00
2019-11-13 08:30:00,-38.800000000000004,-53.400000000000006,19.0,0.001,6250,2019-11-13T08:30:00
2019-11-13 08:30:00,-39.900000000000006,-55.2,18.0,0.014,6500,2019-11-13T08:30:00
2019-11-13 08:30:00,-41.1,-56.2,18.0,0.001,6750,2019-11-13T08:30:00
2019-11-13 08:30:00,-42.2,-57.800000000000004,16.0,0.001,7000,2019-11-13T08:30:00
2019-11-13 08:30:00,-43.300000000000004,-59.6,15.0,0.001,7250,2019-11-13T08:30:00
2019-11-13 08:30:00,-44.400000000000006,-61.300000000000004,13.0,0.001,7500,2019-11-13T08:30:00
2019-11-13 08:30:00,-45.2,-62.900000000000006,12.0,0.001,7750,2019-11-13T08:30:00
2019-11-13 08:30:00,-46.1,-64.4,10.0,0.001,8000,2019-11-13T08:30:00
2019-11-13 08:30:00,-47.0,-65.3,10.0,0.001,8250,2019-11-13T08:30:00
2019-11-13 08:30:00,-47.6,-66.5,9.0,0.001,8500,2019-11-13T08:30:00
2019-11-13 08:30:00,-47.900000000000006,-67.10000000000001,9.0,0.001,8750,2019-11-13T08:30:00
2019-11-13 08:30:00,-47.800000000000004,-68.3,7.0,0.001,9000,2019-11-13T08:30:00
2019-11-13 08:30:00,-47.7,-69.0,6.0,0.001,9250,2019-11-13T08:30:00
2019-11-13 08:30:00,-47.300000000000004,-70.10000000000001,5.0,0.001,9500,2019-11-13T08:30:00
2019-11-13 08:30:00,-47.1,-72.10000000000001,4.0,0.001,9750,2019-11-13T08:30:00
2019-11-13 08:30:00,-46.900000000000006,-72.9,3.0,0.001,10000,2019-11-13T08:30:00
2019-11-13 08:40:00,-4.9,-15.200000000000001,44.0,0.001,0,2019-11-13T08:40:00
2019-11-13 08:40:00,-5.300000000000001,-17.900000000000002,36.0,0.001,50,2019-11-13T08:40:00
2019-11-13 08:40:00,-5.2,-18.1,35.0,0.001,100,2019-11-13T08:40:00
2019-11-13 08:40:00,-5.5,-18.1,36.0,0.001,150,2019-11-13T08:40:00
2019-11-13 08:40:00,-5.7,-18.2,37.0,0.001,200,2019-11-13T08:40:00
2019-11-13 08:40:00,-6.1000000000000005,-18.1,38.0,0.001,250,2019-11-13T08:40:00
2019-11-13 08:40:00,-6.4,-18.2,39.0,0.001,300,2019-11-13T08:40:00
2019-11-13 08:40:00,-6.9,-18.5,39.0,0.001,350,2019-11-13T08:40:00
2019-11-13 08:40:00,-7.5,-18.7,40.0,0.001,400,2019-11-13T08:40:00
2019-11-13 08:40:00,-8.0,-19.0,40.0,0.001,450,2019-11-13T08:40:00
2019-11-13 08:40:00,-8.5,-19.200000000000003,41.0,0.001,500,2019-11-13T08:40:00
2019-11-13 08:40:00,-9.3,-19.700000000000003,43.0,0.001,600,2019-11-13T08:40:00
2019-11-13 08:40:00,-10.3,-19.900000000000002,45.0,0.001,700,2019-11-13T08:40:00
2019-11-13 08:40:00,-11.200000000000001,-20.700000000000003,45.0,0.001,800,2019-11-13T08:40:00
2019-11-13 08:40:00,-12.4,-21.1,48.0,0.001,900,2019-11-13T08:40:00
2019-11-13 08:40:00,-13.4,-21.400000000000002,51.0,0.001,1000,2019-11-13T08:40:00
2019-11-13 08:40:00,-14.4,-22.200000000000003,51.0,0.001,1100,2019-11-13T08:40:00
2019-11-13 08:40:00,-15.3,-23.1,51.0,0.007,1200,2019-11-13T08:40:00
2019-11-13 08:40:00,-16.2,-24.200000000000003,49.0,0.017,1300,2019-11-13T08:40:00
2019-11-13 08:40:00,-17.0,-25.200000000000003,49.0,0.029,1400,2019-11-13T08:40:00
2019-11-13 08:40:00,-17.6,-26.3,46.0,0.019,1500,2019-11-13T08:40:00
2019-11-13 08:40:00,-18.0,-26.900000000000002,45.0,0.001,1600,2019-11-13T08:40:00
2019-11-13 08:40:00,-18.400000000000002,-27.3,45.0,0.008,1700,2019-11-13T08:40:00
2019-11-13 08:40:00,-18.7,-28.0,43.0,0.001,1800,2019-11-13T08:40:00
2019-11-13 08:40:00,-19.0,-28.5,43.0,0.001,1900,2019-11-13T08:40:00
2019-11-13 08:40:00,-19.3,-29.0,42.0,0.001,2000,2019-11-13T08:40:00
2019-11-13 08:40:00,-19.900000000000002,-30.200000000000003,39.0,0.001,2250,2019-11-13T08:40:00
2019-11-13 08:40:00,-20.700000000000003,-30.900000000000002,39.0,0.001,2500,2019-11-13T08:40:00
2019-11-13 08:40:00,-21.8,-31.8,40.0,0.001,2750,2019-11-13T08:40:00
2019-11-13 08:40:00,-23.1,-33.7,37.0,0.001,3000,2019-11-13T08:40:00
2019-11-13 08:40:00,-24.1,-35.0,36.0,0.001,3250,2019-11-13T08:40:00
2019-11-13 08:40:00,-25.400000000000002,-36.5,34.0,0.001,3500,2019-11-13T08:40:00
2019-11-13 08:40:00,-26.5,-38.0,32.0,0.001,3750,2019-11-13T08:40:00
2019-11-13 08:40:00,-27.700000000000003,-39.400000000000006,31.0,0.001,4000,2019-11-13T08:40:00
2019-11-13 08:40:00,-29.1,-41.0,31.0,0.001,4250,2019-11-13T08:40:00
2019-11-13 08:40:00,-30.200000000000003,-42.7,28.0,0.001,4500,2019-11-13T08:40:00
2019-11-13 08:40:00,-31.400000000000002,-44.5,26.0,0.001,4750,2019-11-13T08:40:00
2019-11-13 08:40:00,-32.7,-45.5,26.0,0.001,5000,2019-11-13T08:40:00
2019-11-13 08:40:00,-34.0,-47.0,25.0,0.012,5250,2019-11-13T08:40:00
2019-11-13 08:40:00,-35.300000000000004,-48.7,24.0,0.001,5500,2019-11-13T08:40:00
2019-11-13 08:40:00,-36.6,-50.2,23.0,0.001,5750,2019-11-13T08:40:00
2019-11-13 08:40:00,-37.800000000000004,-51.800000000000004,21.0,0.001,6000,2019-11-13T08:40:00
2019-11-13 08:40:00,-39.0,-53.800000000000004,19.0,0.001,6250,2019-11-13T08:40:00
2019-11-13 08:40:00,-40.1,-55.7,17.0,0.014,6500,2019-11-13T08:40:00
2019-11-13 08:40:00,-41.300000000000004,-56.6,17.0,0.001,6750,2019-11-13T08:40:00
2019-11-13 08:40:00,-42.400000000000006,-58.1,16.0,0.001,7000,2019-11-13T08:40:00
2019-11-13 08:40:00,-43.5,-59.900000000000006,14.0,0.001,7250,2019-11-13T08:40:00
2019-11-13 08:40:00,-44.5,-61.800000000000004,12.0,0.001,7500,2019-11-13T08:40:00
2019-11-13 08:40:00,-45.400000000000006,-63.300000000000004,11.0,0.001,7750,2019-11-13T08:40:00
2019-11-13 08:40:00,-46.2,-64.8,10.0,0.001,8000,2019-11-13T08:40:00
2019-11-13 08:40:00,-47.1,-65.60000000000001,10.0,0.001,8250,2019-11-13T08:40:00
2019-11-13 08:40:00,-47.7,-66.9,9.0,0.001,8500,2019-11-13T08:40:00
2019-11-13 08:40:00,-48.0,-67.5,8.0,0.001,8750,2019-11-13T08:40:00
2019-11-13 08:40:00,-47.900000000000006,-68.8,7.0,0.001,9000,2019-11-13T08:40:00
2019-11-13 08:40:00,-47.7,-69.5,6.0,0.001,9250,2019-11-13T08:40:00
2019-11-13 08:40:00,-47.300000000000004,-70.60000000000001,5.0,0.001,9500,2019-11-13T08:40:00
2019-11-13 08:40:00,-47.1,-72.60000000000001,3.0,0.001,9750,2019-11-13T08:40:00
2019-11-13 08:40:00,-46.900000000000006,-73.60000000000001,3.0,0.001,10000,2019-11-13T08:40:00
2019-11-13 08:50:00,-5.0,-15.200000000000001,45.0,0.001,0,2019-11-13T08:50:00
2019-11-13 08:50:00,-5.4,-17.7,37.0,0.001,50,2019-11-13T08:50:00
2019-11-13 08:50:00,-5.300000000000001,-18.1,36.0,0.001,100,2019-11-13T08:50:00
2019-11-13 08:50:00,-5.5,-18.1,36.0,0.001,150,2019-11-13T08:50:00
2019-11-13 08:50:00,-5.800000000000001,-18.2,37.0,0.001,200,2019-11-13T08:50:00
2019-11-13 08:50:00,-6.2,-18.2,38.0,0.001,250,2019-11-13T08:50:00
2019-11-13 08:50:00,-6.5,-18.2,39.0,0.001,300,2019-11-13T08:50:00
2019-11-13 08:50:00,-7.0,-18.5,39.0,0.001,350,2019-11-13T08:50:00
2019-11-13 08:50:00,-7.6000000000000005,-18.7,40.0,0.001,400,2019-11-13T08:50:00
2019-11-13 08:50:00,-8.1,-19.1,41.0,0.001,450,2019-11-13T08:50:00
2019-11-13 08:50:00,-8.6,-19.200000000000003,41.0,0.001,500,2019-11-13T08:50:00
2019-11-13 08:50:00,-9.5,-19.700000000000003,43.0,0.001,600,2019-11-13T08:50:00
2019-11-13 08:50:00,-10.4,-20.0,45.0,0.001,700,2019-11-13T08:50:00
2019-11-13 08:50:00,-11.4,-20.700000000000003,46.0,0.001,800,2019-11-13T08:50:00
2019-11-13 08:50:00,-12.600000000000001,-21.1,49.0,0.001,900,2019-11-13T08:50:00
2019-11-13 08:50:00,-13.600000000000001,-21.400000000000002,51.0,0.001,1000,2019-11-13T08:50:00
2019-11-13 08:50:00,-14.600000000000001,-22.200000000000003,52.0,0.001,1100,2019-11-13T08:50:00
2019-11-13 08:50:00,-15.5,-23.0,52.0,0.01,1200,2019-11-13T08:50:00
2019-11-13 08:50:00,-16.400000000000002,-24.200000000000003,51.0,0.018000000000000002,1300,2019-11-13T08:50:00
2019-11-13 08:50:00,-17.2,-25.200000000000003,50.0,0.03,1400,2019-11-13T08:50:00
2019-11-13 08:50:00,-17.8,-26.200000000000003,48.0,0.02,1500,2019-11-13T08:50:00
2019-11-13 08:50:00,-18.3,-26.8,47.0,0.001,1600,2019-11-13T08:50:00
2019-11-13 08:50:00,-18.7,-27.200000000000003,47.0,0.008,1700,2019-11-13T08:50:00
2019-11-13 08:50:00,-18.900000000000002,-27.8,45.0,0.001,1800,2019-11-13T08:50:00
2019-11-13 08:50:00,-19.200000000000003,-28.3,44.0,0.001,1900,2019-11-13T08:50:00
2019-11-13 08:50:00,-19.6,-28.900000000000002,43.0,0.001,2000,2019-11-13T08:50:00
2019-11-13 08:50:00,-20.1,-30.0,40.0,0.001,2250,2019-11-13T08:50:00
2019-11-13 08:50:00,-21.0,-30.700000000000003,41.0,0.001,2500,2019-11-13T08:50:00
2019-11-13 08:50:00,-22.0,-31.6,41.0,0.001,2750,2019-11-13T08:50:00
2019-11-13 08:50:00,-23.3,-33.5,38.0,0.001,3000,2019-11-13T08:50:00
2019-11-13 08:50:00,-24.3,-34.800000000000004,37.0,0.001,3250,2019-11-13T08:50:00
2019-11-13 08:50:00,-25.6,-36.300000000000004,36.0,0.001,3500,2019-11-13T08:50:00
2019-11-13 08:50:00,-26.700000000000003,-37.9,33.0,0.001,3750,2019-11-13T08:50:00
2019-11-13 08:50:00,-27.900000000000002,-39.300000000000004,32.0,0.001,4000,2019-11-13T08:50:00
2019-11-13 08:50:00,-29.3,-40.900000000000006,31.0,0.001,4250,2019-11-13T08:50:00
2019-11-13 08:50:00,-30.400000000000002,-42.7,29.0,0.001,4500,2019-11-13T08:50:00
2019-11-13 08:50:00,-31.6,-44.400000000000006,27.0,0.001,4750,2019-11-13T08:50:00
2019-11-13 08:50:00,-32.9,-45.5,27.0,0.001,5000,2019-11-13T08:50:00
2019-11-13 08:50:00,-34.1,-46.900000000000006,26.0,0.012,5250,2019-11-13T08:50:00
2019-11-13 08:50:00,-35.5,-48.7,24.0,0.001,5500,2019-11-13T08:50:00
2019-11-13 08:50:00,-36.7,-50.2,23.0,0.001,5750,2019-11-13T08:50:00
2019-11-13 08:50:00,-38.0,-51.800000000000004,22.0,0.001,6000,2019-11-13T08:50:00
2019-11-13 08:50:00,-39.1,-53.800000000000004,19.0,0.001,6250,2019-11-13T08:50:00
2019-11-13 08:50:00,-40.2,-55.7,17.0,0.014,6500,2019-11-13T08:50:00
2019-11-13 08:50:00,-41.400000000000006,-56.6,17.0,0.001,6750,2019-11-13T08:50:00
2019-11-13 08:50:00,-42.5,-58.2,16.0,0.001,7000,2019-11-13T08:50:00
2019-11-13 08:50:00,-43.6,-60.0,14.0,0.001,7250,2019-11-13T08:50:00
2019-11-13 08:50:00,-44.6,-61.900000000000006,12.0,0.001,7500,2019-11-13T08:50:00
2019-11-13 08:50:00,-45.400000000000006,-63.400000000000006,11.0,0.001,7750,2019-11-13T08:50:00
2019-11-13 08:50:00,-46.300000000000004,-65.0,10.0,0.001,8000,2019-11-13T08:50:00
2019-11-13 08:50:00,-47.1,-65.9,9.0,0.001,8250,2019-11-13T08:50:00
2019-11-13 08:50:00,-47.7,-67.10000000000001,9.0,0.001,8500,2019-11-13T08:50:00
2019-11-13 08:50:00,-48.0,-67.60000000000001,8.0,0.001,8750,2019-11-13T08:50:00
2019-11-13 08:50:00,-47.900000000000006,-69.0,7.0,0.001,9000,2019-11-13T08:50:00
2019-11-13 08:50:00,-47.7,-69.8,6.0,0.001,9250,2019-11-13T08:50:00
2019-11-13 08:50:00,-47.300000000000004,-70.9,4.0,0.001,9500,2019-11-13T08:50:00
2019-11-13 08:50:00,-47.1,-73.0,3.0,0.001,9750,2019-11-13T08:50:00
2019-11-13 08:50:00,-46.800000000000004,-74.0,3.0,0.001,10000,2019-11-13T08:50:00
2019-11-13 09:00:00,-5.1000000000000005,-15.100000000000001,45.0,0.001,0,2019-11-13T09:00:00
2019-11-13 09:00:00,-5.5,-17.7,37.0,0.001,50,2019-11-13T09:00:00
2019-11-13 09:00:00,-5.4,-18.1,36.0,0.001,100,2019-11-13T09:00:00
2019-11-13 09:00:00,-5.7,-18.1,37.0,0.001,150,2019-11-13T09:00:00
2019-11-13 09:00:00,-6.0,-18.1,37.0,0.001,200,2019-11-13T09:00:00
2019-11-13 09:00:00,-6.300000000000001,-18.1,38.0,0.001,250,2019-11-13T09:00:00
2019-11-13 09:00:00,-6.7,-18.2,39.0,0.001,300,2019-11-13T09:00:00
2019-11-13 09:00:00,-7.2,-18.5,40.0,0.001,350,2019-11-13T09:00:00
2019-11-13 09:00:00,-7.800000000000001,-18.7,41.0,0.001,400,2019-11-13T09:00:00
2019-11-13 09:00:00,-8.3,-19.1,41.0,0.001,450,2019-11-13T09:00:00
2019-11-13 09:00:00,-8.8,-19.400000000000002,42.0,0.001,500,2019-11-13T09:00:00
2019-11-13 09:00:00,-9.700000000000001,-19.700000000000003,43.0,0.001,600,2019-11-13T09:00:00
2019-11-13 09:00:00,-10.600000000000001,-20.200000000000003,45.0,0.001,700,2019-11-13T09:00:00
2019-11-13 09:00:00,-11.600000000000001,-21.0,45.0,0.001,800,2019-11-13T09:00:00
2019-11-13 09:00:00,-12.700000000000001,-21.400000000000002,48.0,0.001,900,2019-11-13T09:00:00
2019-11-13 09:00:00,-13.700000000000001,-21.700000000000003,50.0,0.001,1000,2019-11-13T09:00:00
2019-11-13 09:00:00,-14.600000000000001,-22.5,51.0,0.001,1100,2019-11-13T09:00:00
2019-11-13 09:00:00,-15.5,-23.400000000000002,50.0,0.01,1200,2019-11-13T09:00:00
2019-11-13 09:00:00,-16.3,-24.700000000000003,48.0,0.018000000000000002,1300,2019-11-13T09:00:00
2019-11-13 09:00:00,-17.1,-25.6,48.0,0.03,1400,2019-11-13T09:00:00
2019-11-13 09:00:00,-17.7,-26.6,45.0,0.02,1500,2019-11-13T09:00:00
2019-11-13 09:00:00,-18.1,-27.200000000000003,44.0,0.001,1600,2019-11-13T09:00:00
2019-11-13 09:00:00,-18.400000000000002,-27.6,44.0,0.008,1700,2019-11-13T09:00:00
2019-11-13 09:00:00,-18.6,-28.3,42.0,0.001,1800,2019-11-13T09:00:00
2019-11-13 09:00:00,-18.900000000000002,-28.700000000000003,42.0,0.001,1900,2019-11-13T09:00:00
2019-11-13 09:00:00,-19.3,-29.200000000000003,41.0,0.001,2000,2019-11-13T09:00:00
2019-11-13 09:00:00,-19.8,-30.3,38.0,0.001,2250,2019-11-13T09:00:00
2019-11-13 09:00:00,-20.6,-30.8,39.0,0.001,2500,2019-11-13T09:00:00
2019-11-13 09:00:00,-21.6,-31.6,40.0,0.001,2750,2019-11-13T09:00:00
2019-11-13 09:00:00,-22.900000000000002,-33.4,37.0,0.001,3000,2019-11-13T09:00:00
2019-11-13 09:00:00,-23.900000000000002,-34.7,36.0,0.001,3250,2019-11-13T09:00:00
2019-11-13 09:00:00,-25.1,-36.2,35.0,0.001,3500,2019-11-13T09:00:00
2019-11-13 09:00:00,-26.200000000000003,-37.800000000000004,33.0,0.001,3750,2019-11-13T09:00:00
2019-11-13 09:00:00,-27.400000000000002,-39.0,32.0,0.001,4000,2019-11-13T09:00:00
2019-11-13 09:00:00,-28.8,-40.5,31.0,0.001,4250,2019-11-13T09:00:00
2019-11-13 09:00:00,-30.0,-42.2,29.0,0.001,4500,2019-11-13T09:00:00
2019-11-13 09:00:00,-31.1,-43.900000000000006,27.0,0.001,4750,2019-11-13T09:00:00
2019-11-13 09:00:00,-32.4,-45.0,27.0,0.001,5000,2019-11-13T09:00:00
2019-11-13 09:00:00,-33.7,-46.300000000000004,26.0,0.013000000000000001,5250,2019-11-13T09:00:00
2019-11-13 09:00:00,-35.0,-48.0,25.0,0.001,5500,2019-11-13T09:00:00
2019-11-13 09:00:00,-36.300000000000004,-49.5,24.0,0.001,5750,2019-11-13T09:00:00
2019-11-13 09:00:00,-37.6,-51.0,23.0,0.001,6000,2019-11-13T09:00:00
2019-11-13 09:00:00,-38.7,-53.1,20.0,0.001,6250,2019-11-13T09:00:00
2019-11-13 09:00:00,-39.800000000000004,-54.900000000000006,18.0,0.014,6500,2019-11-13T09:00:00
2019-11-13 09:00:00,-41.1,-55.800000000000004,19.0,0.001,6750,2019-11-13T09:00:00
2019-11-13 09:00:00,-42.1,-57.400000000000006,17.0,0.001,7000,2019-11-13T09:00:00
2019-11-13 09:00:00,-43.300000000000004,-59.1,15.0,0.001,7250,2019-11-13T09:00:00
2019-11-13 09:00:00,-44.300000000000004,-60.900000000000006,14.0,0.001,7500,2019-11-13T09:00:00
2019-11-13 09:00:00,-45.2,-62.300000000000004,12.0,0.001,7750,2019-11-13T09:00:00
2019-11-13 09:00:00,-46.1,-63.800000000000004,11.0,0.001,8000,2019-11-13T09:00:00
2019-11-13 09:00:00,-46.900000000000006,-64.60000000000001,11.0,0.001,8250,2019-11-13T09:00:00
2019-11-13 09:00:00,-47.6,-65.9,10.0,0.001,8500,2019-11-13T09:00:00
2019-11-13 09:00:00,-47.900000000000006,-66.60000000000001,9.0,0.001,8750,2019-11-13T09:00:00
